overall size rank	monthly unique devices	mobile unique devices	monthly pageviews	mobile web pageviews	mobile app pageviews	unique devices per editor	monthly editors	majority mobile editors	monthly active editors	monthly active administrators	monthly new active editors	second month new editor retention	bot edits	monthly nonbot edits	mobile edits	visual edits	anonymous edits	revert rate	edits Gini coefficient	content pages	all time content edits	all time edits per content page	script direction	database code	project code	language code	language name	domain name	wiki name
268	82183.9167	0.8818	306374.8333	0.8211	0.0000	7044.3357	11.6667	0.1034	7.0833	0.3333	0.4167	0.0000	0.0001	1813.3333	0.0085	0.0002	0.0066	0.0027	0.9110	19008	356146	18.7366	left-to-right	tewikisource	wikisource	te	Telugu	te.wikisource.org	Telugu Wikisource
269	123597.9167	0.3862	294763.1667	0.2648	0.0016	5771.1089	21.4167	0.0943	4.5833	2.0833	0.4167	0.3333	0.2692	185.2500	0.0571	0.0868	0.0877	0.0333	0.8545	15953	184056	11.5374	left-to-right	gdwiki	wikipedia	gd	Scottish Gaelic	gd.wikipedia.org	Scottish Gaelic Wikipedia
270	123200.5833	0.4197	280423.6667	0.3207	0.0038	5797.6745	21.2500	0.1615	4.5000	1.8333	1.1667	0.0000	0.0448	526.0833	0.3653	0.0432	0.0909	0.0616	0.9309	8754	54719	6.2507	left-to-right	ruewiki	wikipedia	rue	Rusyn	rue.wikipedia.org	Rusyn Wikipedia
271	55389.9167	0.5930	183017.0833	0.4997	0.0000	1826.0412	30.3333	0.0191	10.0000	5.1667	0.0000	0.0000	0.0724	2287.3333	0.0022	0.0003	0.0097	0.0037	0.9604	27973	325645	11.6414	left-to-right	svwikisource	wikisource	sv	Swedish	sv.wikisource.org	Swedish Wikisource
272	64264.6667	0.6499	200574.9167	0.4440	0.0031	2315.8438	27.7500	0.2732	8.1667	3.0000	0.7500	0.1176	0.1247	511.2500	0.5526	0.0942	0.1149	0.0725	0.9123	3908	51314	13.1305	left-to-right	lowiki	wikipedia	lo	Lao	lo.wikipedia.org	Lao Wikipedia
273	31322.5000	0.4099	83048.3333	0.2818	0.0008	905.7108	34.5833	0.1056	16.4167	0.9167	1.1667	0.1304	0.0695	1939.8333	0.0124	0.4277	0.0052	0.0037	0.9401	9228	65834	7.1342	left-to-right	dagwiki	wikipedia	dag	Dagbani	dag.wikipedia.org	Dagbani Wikipedia
274	89680.3333	0.6784	222343.2500	0.6590	0.0000	4761.7876	18.8333	0.1111	5.6667	1.5000	0.2500	0.0417	0.0054	582.5833	0.0378	0.0473	0.0505	0.0463	0.8908	4234	73789	17.4277	left-to-right	ruwikiversity	wikiversity	ru	Russian	ru.wikiversity.org	Russian Wikiversity
275	126077.2500	0.4625	304954.9167	0.3165	0.0019	3879.3000	32.5000	0.1085	4.0000	2.6667	0.5000	0.0769	0.3695	400.0833	0.0592	0.0904	0.6971	0.0385	0.9117	14080	123115	8.7440	left-to-right	fowiki	wikipedia	fo	Faroese	fo.wikipedia.org	Faroese Wikipedia
276	77612.5000	0.5998	189857.5000	0.4702	0.0000	3043.6275	25.5000	0.1566	6.3333	3.4167	3.1667	0.0000	0.4660	408.3333	0.0710	0.0067	0.0369	0.0210	0.8943	12922	74353	5.7540	left-to-right	cswikiquote	wikiquote	cs	Czech	cs.wikiquote.org	Czech Wikiquote
277	73617.5833	0.4174	209719.6667	0.2680	0.0031	3358.9772	21.9167	0.1033	6.5833	4.6667	3.0833	0.0667	0.0095	1107.7500	0.0384	0.0204	0.0508	0.0782	0.9305	6174	48968	7.9313	left-to-right	abwiki	wikipedia	ab	Abkhazian	ab.wikipedia.org	Abkhazian Wikipedia
278	57826.7500	0.4438	180073.7500	0.3978	0.0000	3168.5890	18.2500	0.0185	8.1667	0.2500	0.4167	0.0000	0.0137	1659.3333	0.0017	0.0001	0.0127	0.0105	0.9145	17429	155198	8.9046	left-to-right	lawikisource	wikisource	la	Latin	la.wikisource.org	Latin Wikisource
279	76209.5833	0.3052	182239.7500	0.1980	0.0010	4195.0229	18.1667	0.1570	6.1667	2.3333	0.5000	0.3333	0.0818	596.8333	0.0367	0.1900	0.1039	0.0147	0.9121	3681	47779	12.9799	left-to-right	extwiki	wikipedia	ext	Extremaduran	ext.wikipedia.org	Extremaduran Wikipedia
280	51907.5000	0.8102	215468.4167	0.6261	0.0000	3053.3824	17.0000	0.1389	8.9167	0.3333	0.3333	0.0909	0.0033	2787.8333	0.0168	0.0016	0.0081	0.0008	0.9621	19509	368203	18.8735	left-to-right	sawikisource	wikisource	sa	Sanskrit	sa.wikisource.org	Sanskrit Wikisource
281	130036.5000	0.3250	250803.0833	0.2573	0.0011	7649.2059	17.0000	0.1017	3.5000	2.2500	0.6667	0.0000	0.0622	221.0833	0.0241	0.0249	0.0531	0.0430	0.9038	17220	76326	4.4324	left-to-right	bat_smgwiki	wikipedia	sgs	Samogitian	bat-smg.wikipedia.org	Samogitian Wikipedia
282	92453.7500	0.3257	181633.4167	0.2609	0.0004	6303.6648	14.6667	0.0753	4.9167	2.5833	0.4167	0.0000	0.0636	1270.5000	0.0060	0.0500	0.0091	0.0098	0.9636	5611	65183	11.6170	left-to-right	smnwiki	wikipedia	smn	Inari Sami	smn.wikipedia.org	Inari Sami Wikipedia
283	108668.0000	0.3609	221462.1667	0.3111	0.0038	4206.5032	25.8333	0.2836	4.1667	3.3333	0.4167	0.0000	0.0413	139.3333	0.1645	0.1041	0.2171	0.1310	0.8076	14857	145288	9.7791	left-to-right	napwiki	wikipedia	nap	Neapolitan	nap.wikipedia.org	Neapolitan Wikipedia
284	37755.0000	0.5678	115217.4167	0.3732	0.0136	1173.7306	32.1667	0.3260	11.5833	2.6667	0.9167	0.1724	0.1575	1854.9167	0.4594	0.0769	0.0403	0.0380	0.9509	10870	110154	10.1338	left-to-right	satwiki	wikipedia	sat	Santali	sat.wikipedia.org	Santali Wikipedia
285	102594.0000	0.4514	253671.3333	0.3017	0.0009	4663.3636	22.0000	0.0915	4.2500	2.5833	0.5000	0.0000	0.0212	1244.6667	0.0091	0.0141	0.0140	0.0086	0.9749	36085	194198	5.3817	left-to-right	vowiki	wikipedia	vo	Volapük	vo.wikipedia.org	Volapük Wikipedia
286	227383.4167	0.9465	566160.7500	0.9360	0.0000	15592.0057	14.5833	0.2632	1.9167	0.9167	0.6667	0.0400	0.0016	103.6667	0.2605	0.1141	0.2460	0.0691	0.8085	1257	42485	33.7987	left-to-right	hiwikibooks	wikibooks	hi	Hindi	hi.wikibooks.org	Hindi Wikibooks
287	86359.1667	0.4390	195564.1667	0.2894	0.0022	3754.7464	23.0000	0.1908	5.0000	2.7500	0.6667	0.0000	0.2902	194.4167	0.1449	0.3335	0.1076	0.0493	0.8689	7547	68917	9.1317	left-to-right	scwiki	wikipedia	sc	Sardinian	sc.wikipedia.org	Sardinian Wikipedia
288	147874.0000	0.5765	389280.3333	0.6478	0.0000	4447.3383	33.2500	0.0714	2.9167	6.0000	1.0833	0.0073	0.1950	256.0000	0.1712	0.0667	0.3604	0.0869	0.8456	2057	110860	53.8940	left-to-right	eswikiversity	wikiversity	es	Spanish	es.wikiversity.org	Spanish Wikiversity
289	63859.5833	0.5407	198063.3333	0.4073	0.0000	2924.8664	21.8333	0.1397	6.7500	3.0833	0.3333	0.0476	0.0576	324.5833	0.1166	0.0090	0.1132	0.0624	0.8744	11908	116521	9.7851	left-to-right	itwikinews	wikinews	it	Italian	it.wikinews.org	Italian Wikinews
290	80288.5000	0.6003	234162.1667	0.3784	0.0064	2876.0060	27.9167	0.3256	5.3333	3.5833	0.8333	0.1000	0.5605	216.0000	0.3264	0.1590	0.1508	0.0436	0.8269	15837	135863	8.5788	right-to-left	sdwiki	wikipedia	sd	Sindhi	sd.wikipedia.org	Sindhi Wikipedia
291	86546.4167	0.3978	232667.8333	0.2549	0.0009	4476.5388	19.3333	0.0866	4.7500	3.0833	0.0833	0.0000	0.0295	699.2500	0.0062	0.1173	0.0155	0.0089	0.9532	12171	178259	14.6462	left-to-right	wawiki	wikipedia	wa	Walloon	wa.wikipedia.org	Walloon Wikipedia
292	60613.1667	0.5253	250624.0000	0.3205	0.0000	1727.6912	35.0833	0.0909	6.7500	3.1667	0.2500	0.0127	0.2321	508.5833	0.0211	0.1003	0.0300	0.0211	0.9122	23731	168786	7.1125	left-to-right	frwikinews	wikinews	fr	French	fr.wikinews.org	French Wikinews
293	67776.7500	0.4818	164293.9167	0.3612	0.0000	3891.4880	17.4167	0.1364	5.9167	1.9167	0.5833	0.0000	0.0121	1631.3333	0.0041	0.0006	0.0113	0.0219	0.9644	12600	97811	7.7628	left-to-right	etwikiquote	wikiquote	et	Estonian	et.wikiquote.org	Estonian Wikiquote
294	87563.3333	0.8552	317464.3333	0.8397	0.0000	5027.5598	17.4167	0.3538	4.5000	2.9167	0.8333	0.0000	0.0000	292.5000	0.1618	0.0279	0.1510	0.0456	0.8902	10281	47890	4.6581	left-to-right	azwikisource	wikisource	az	Azerbaijani	az.wikisource.org	Azerbaijani Wikisource
295	27059.5000	0.4622	70886.0000	0.3300	0.0014	737.9864	36.6667	0.1063	14.3333	2.9167	1.4167	0.1111	0.0371	1058.9167	0.0800	0.7349	0.0151	0.0113	0.8750	3779	53038	14.0349	left-to-right	twwiki	wikipedia	tw	Twi	tw.wikipedia.org	Twi Wikipedia
296	94864.9167	0.4914	246676.6667	0.6269	0.0003	5420.8524	17.5000	0.1695	4.0833	1.0833	0.3333	0.0455	0.1423	263.6667	0.1204	0.0670	0.0401	0.0145	0.8996	14763	43986	2.9795	left-to-right	gorwiki	wikipedia	gor	Gorontalo	gor.wikipedia.org	Gorontalo Wikipedia
297	62804.1667	0.5904	229495.3333	0.4983	0.0000	2822.6592	22.2500	0.1825	6.1667	5.0000	0.1667	0.0000	0.1900	1381.0000	0.2449	0.0955	0.0136	0.0137	0.9641	30962	176436	5.6985	left-to-right	ptwikinews	wikinews	pt	Portuguese	pt.wikinews.org	Portuguese Wikinews
298	79306.0833	0.3817	176284.5833	0.2856	0.0015	3660.2808	21.6667	0.2807	4.8333	2.6667	1.1667	0.0000	0.0750	451.3333	0.0655	0.0281	0.0445	0.0561	0.9292	5755	51850	9.0096	left-to-right	frpwiki	wikipedia	frp	Arpitan	frp.wikipedia.org	Arpitan Wikipedia
299	100565.8333	0.4084	238536.5833	0.2904	0.0114	3892.8710	25.8333	0.1604	3.7500	4.3333	0.5833	0.0000	0.1187	286.5833	0.1480	0.0663	0.1640	0.1021	0.8860	4310	50173	11.6411	left-to-right	angwiki	wikipedia	ang	Old English	ang.wikipedia.org	Old English Wikipedia
300	100137.4167	0.8874	476573.5000	0.8680	0.0000	8462.3169	11.8333	0.3143	3.7500	1.0833	0.6667	0.0588	0.0017	293.5833	0.4999	0.2319	0.2875	0.0156	0.9050	264405	357873	1.3535	left-to-right	knwiktionary	wiktionary	kn	Kannada	kn.wiktionary.org	Kannada Wiktionary
301	75685.7500	0.6197	337653.3333	0.6291	0.0000	6777.8284	11.1667	0.1000	4.8333	1.3333	0.0833	0.5000	0.0056	308.1667	0.0308	0.0011	0.0241	0.0151	0.8894	12444	88199	7.0877	left-to-right	elwikisource	wikisource	el	Greek	el.wikisource.org	Greek Wikisource
302	95150.3333	0.3486	216415.8333	0.2286	0.0007	5766.6869	16.5000	0.1172	3.8333	2.3333	0.4167	0.0000	0.0146	742.1667	0.0134	0.0154	0.0200	0.0060	0.9598	6974	56891	8.1576	left-to-right	kwwiki	wikipedia	kw	Cornish	kw.wikipedia.org	Cornish Wikipedia
303	69101.1667	0.6041	185351.1667	0.4937	0.0072	2431.7126	28.4167	0.1786	5.2500	4.5000	1.9167	0.0435	0.4884	247.3333	0.4818	0.1833	0.1348	0.0475	0.8455	11249	37327	3.3183	left-to-right	zuwiki	wikipedia	zu	Zulu	zu.wikipedia.org	Zulu Wikipedia
304	77605.0000	0.3838	184633.7500	0.2712	0.0016	3244.8084	23.9167	0.1420	4.6667	2.6667	0.1667	0.0000	0.1368	571.0833	0.0658	0.0597	0.6425	0.0222	0.9448	8065	107244	13.2975	left-to-right	cowiki	wikipedia	co	Corsican	co.wikipedia.org	Corsican Wikipedia
305	116557.9167	0.7175	345759.2500	0.6805	0.0000	6724.4952	17.3333	0.1377	3.0833	4.1667	0.2500	0.0000	0.0003	1840.2500	0.8102	0.0026	0.0222	0.0250	0.9806	16644	120499	7.2398	left-to-right	viwikisource	wikisource	vi	Vietnamese	vi.wikisource.org	Vietnamese Wikisource
306	74783.6667	0.2503	147282.5000	0.1947	0.0007	5278.8471	14.1667	0.0638	4.6667	1.6667	4.1667	0.0217	0.0178	1154.6667	0.0031	0.0077	0.0071	0.0578	0.8907	6230	58961	9.4640	left-to-right	zeawiki	wikipedia	zea	Zeelandic	zea.wikipedia.org	Zeelandic Wikipedia
307	86872.9167	0.3600	187412.7500	0.2611	0.0008	5574.7326	15.5833	0.0893	3.9167	1.3333	0.1667	0.0000	0.0017	767.7500	0.0101	0.0136	0.0164	0.0167	0.9647	6970	94066	13.4958	left-to-right	vepwiki	wikipedia	vep	Veps	vep.wikipedia.org	Veps Wikipedia
308	82377.9167	0.5464	217827.0833	0.4617	0.0000	5991.1212	13.7500	0.0825	4.0000	2.2500	0.4167	0.0000	0.0000	357.1667	0.0308	0.0072	0.1267	0.0436	0.9153	4679	101633	21.7211	right-to-left	hewikibooks	wikibooks	he	Hebrew	he.wikibooks.org	Hebrew Wikibooks
309	187601.4167	0.4046	359594.3333	0.5028	0.0004	14523.9806	12.9167	0.2857	1.7500	1.5833	0.4167	0.0000	0.8067	97.6667	0.6135	0.0853	0.1869	0.0811	0.8315	13913	29741	2.1376	left-to-right	map_bmswiki	wikipedia	map-bms	Banyumasan	map-bms.wikipedia.org	Basa Banyumasan Wikipedia
310	98162.5833	0.7853	283368.0833	0.7381	0.0000	10906.9537	9.0000	0.1864	3.3333	2.0000	0.0833	0.0000	0.0015	220.0833	0.2529	0.0731	0.1666	0.1462	0.8716	42713	109857	2.5720	left-to-right	srwikisource	wikisource	sr	Serbian	sr.wikisource.org	Serbian Wikisource
311	118394.5000	0.3226	239107.6667	0.2656	0.0013	5422.6489	21.8333	0.0706	2.7500	1.9167	0.4167	0.1250	0.2203	157.7500	0.0386	0.0771	0.0977	0.0349	0.8531	13933	116167	8.3375	left-to-right	hsbwiki	wikipedia	hsb	Upper Sorbian	hsb.wikipedia.org	Upper Sorbian Wikipedia
312	110140.9167	0.5957	288114.4167	0.5417	0.0000	8260.5688	13.3333	0.0698	2.9167	2.0000	0.0833	0.0000	0.0004	1411.1667	0.0042	0.0007	0.0239	0.0102	0.9756	156618	274868	1.7550	left-to-right	nowiktionary	wiktionary	no	Norwegian	no.wiktionary.org	Norwegian Bokmål Wiktionary
313	91879.4167	0.4938	228330.8333	0.4450	0.0050	5300.7356	17.3333	0.1733	3.4167	2.5833	0.7500	0.0000	0.0695	161.8333	0.1720	0.0886	0.2091	0.0412	0.8391	7089	36382	5.1322	left-to-right	bowiki	wikipedia	bo	Tibetan	bo.wikipedia.org	Tibetan Wikipedia
314	76721.0000	0.2476	146407.1667	0.2188	0.0005	5901.6154	13.0000	0.1798	4.0833	2.2500	0.0833	0.5000	0.0310	595.9167	0.0106	0.0024	0.0049	0.0105	0.9605	9485	44260	4.6663	left-to-right	roa_tarawiki	wikipedia	roa-tara	Tarantino	roa-tara.wikipedia.org	Tarandíne Wikipedia
315	45832.9167	0.7366	107342.8333	0.5674	0.0014	1999.9818	22.9167	0.1532	6.7500	0.7500	0.1667	0.0000	0.0573	740.0833	0.1215	0.0083	0.0324	0.0248	0.9112	2064	47975	23.2437	left-to-right	tcywiki	wikipedia	tcy	Tulu	tcy.wikipedia.org	Tulu Wikipedia
316	74583.1667	0.4979	171733.2500	0.3647	0.0031	2934.4197	25.4167	0.2075	4.0833	4.0000	1.4167	0.0000	0.0612	420.4167	0.1707	0.0242	0.0581	0.0650	0.9122	12934	55054	4.2565	left-to-right	acewiki	wikipedia	ace	Achinese	ace.wikipedia.org	Achinese Wikipedia
317	106906.9167	0.5027	244445.3333	0.4517	0.0019	6414.4150	16.6667	0.2714	2.8333	2.6667	0.3333	0.0909	0.0178	488.4167	0.1194	0.1836	0.0833	0.0527	0.9543	11409	80430	7.0497	left-to-right	snwiki	wikipedia	sn	Shona	sn.wikipedia.org	Shona Wikipedia
318	66948.5000	0.4452	189990.0000	0.2401	0.0014	2921.3891	22.9167	0.0854	4.5000	1.5833	0.1667	0.0000	0.0435	348.1667	0.0323	0.0625	0.0400	0.0194	0.9181	12564	54438	4.3329	left-to-right	iewiki	wikipedia	ie	Interlingue	ie.wikipedia.org	Interlingue Wikipedia
319	39895.7500	0.5285	131493.5833	0.4842	0.0000	1954.0776	20.4167	0.0155	7.5000	3.8333	0.0000	0.0000	0.0000	2909.2500	0.0099	0.0002	0.0101	0.0109	0.9638	15807	131226	8.3018	left-to-right	nlwikisource	wikisource	nl	Dutch	nl.wikisource.org	Dutch Wikisource
320	132823.6667	0.3004	251809.0833	0.2585	0.0015	6990.7193	19.0000	0.2129	2.2500	1.5833	0.3333	0.0000	0.0257	198.7500	0.0662	0.0201	0.0763	0.0507	0.8899	13050	81540	6.2483	left-to-right	emlwiki	wikipedia	eml	Emiliano-Romagnolo	eml.wikipedia.org	Emiliano-Romagnolo Wikipedia
321	62593.2500	0.6953	158551.1667	0.4496	0.0000	1845.5012	33.9167	0.3859	4.6667	5.0000	1.6667	0.0000	0.0441	458.3333	0.1275	0.0091	0.0545	0.1444	0.8774	1489	47169	31.6783	left-to-right	jawikinews	wikinews	ja	Japanese	ja.wikinews.org	Japanese Wikinews
322	111927.1667	0.3372	226461.4167	0.2873	0.0021	5943.0354	18.8333	0.1227	2.5000	2.5000	0.6667	0.0000	0.0442	337.1667	0.0344	0.0442	0.1495	0.0484	0.9246	7941	102058	12.8520	left-to-right	vlswiki	wikipedia	vls	West Flemish	vls.wikipedia.org	West Flemish Wikipedia
323	66306.9167	0.4555	226216.0833	0.3457	0.0000	6686.4118	9.9167	0.0625	4.1667	1.1667	0.0833	0.0000	0.0000	2274.9167	0.0061	0.0002	0.0133	0.0021	0.9509	320874	1534849	4.7833	left-to-right	iowiktionary	wiktionary	io	Ido	io.wiktionary.org	Ido Wiktionary
324	66517.0000	0.5220	176861.4167	0.4158	0.0000	4114.4536	16.1667	0.0442	4.0833	3.2500	0.0000	0.0000	0.0007	1616.3333	0.0021	0.0002	0.0201	0.0042	0.9745	156942	331404	2.1116	left-to-right	etwiktionary	wiktionary	et	Estonian	et.wiktionary.org	Estonian Wiktionary
325	93081.8333	0.8471	237536.5000	0.7659	0.0000	5502.3744	16.9167	0.3306	2.9167	1.3333	0.4167	0.0370	0.0028	266.9167	0.0968	0.0140	0.0574	0.0702	0.9129	3420	67696	19.7942	right-to-left	fawikibooks	wikibooks	fa	Persian	fa.wikibooks.org	Persian Wikibooks
326	96790.9167	0.4756	272338.2500	0.2608	0.0012	6081.1047	15.9167	0.1230	2.7500	2.2500	0.5000	0.0000	0.0471	217.2500	0.0901	0.0901	0.0878	0.0790	0.8716	16471	40839	2.4794	left-to-right	cdowiki	wikipedia	cdo	Mindong	cdo.wikipedia.org	Min Dong Chinese Wikipedia
327	120377.1667	0.7497	265180.5000	0.7595	0.0000	6687.6204	18.0000	0.1982	2.1667	1.5000	0.4167	0.0000	0.0020	165.6667	0.1258	0.0629	0.0850	0.0634	0.8362	1597	27757	17.3807	left-to-right	thwikibooks	wikibooks	th	Thai	th.wikibooks.org	Thai Wikibooks
328	75641.8333	0.6025	235853.3333	0.3149	0.0011	4449.5196	17.0000	0.1504	3.4167	1.8333	0.5000	0.3333	0.0369	1682.1667	0.0042	0.0032	0.0044	0.0068	0.9779	18007	124467	6.9121	left-to-right	oswiki	wikipedia	os	Ossetic	os.wikipedia.org	Ossetic Wikipedia
329	54318.7500	0.4386	146284.6667	0.3977	0.0000	4655.8929	11.6667	0.0500	4.7500	2.0833	0.0833	0.3333	0.0011	1760.9167	0.0426	0.0168	0.0052	0.0155	0.9690	43257	118660	2.7431	left-to-right	dawiktionary	wiktionary	da	Danish	da.wiktionary.org	Danish Wiktionary
330	20091.2500	0.3738	45464.3333	0.2873	0.0005	857.9893	23.4167	0.0873	12.8333	1.0000	1.5000	0.1429	0.0430	328.1667	0.0721	0.6341	0.0744	0.0302	0.7989	1203	14063	11.6899	left-to-right	madwiki	wikipedia	mad	Madurese	mad.wikipedia.org	Madurese Wikipedia
331	233341.6667	0.2301	398799.0000	0.2179	0.0003	14286.2245	16.3333	0.1232	1.0833	2.0833	0.2500	0.0000	0.5293	72.3333	0.1636	0.0783	0.1705	0.0841	0.7536	15374	120180	7.8171	left-to-right	ilowiki	wikipedia	ilo	Iloko	ilo.wikipedia.org	Iloko Wikipedia
332	67084.3333	0.3253	142057.7500	0.2379	0.0021	4820.4311	13.9167	0.1471	3.7500	2.0833	0.1667	0.0000	0.0057	1436.0000	0.0219	0.0505	0.0066	0.0442	0.9708	3768	42602	11.3063	left-to-right	papwiki	wikipedia	pap	Papiamento	pap.wikipedia.org	Papiamento Wikipedia
333	34301.7500	0.6608	134730.7500	0.5179	0.0000	2898.7394	11.8333	0.0556	7.2500	1.5000	0.3333	0.2500	0.0020	5549.7500	0.0199	0.0001	0.0015	0.0045	0.9536	20742	157800	7.6078	left-to-right	bewikisource	wikisource	be	Belarusian	be.wikisource.org	Belarusian Wikisource
334	44496.4167	0.8169	117209.0000	0.7708	0.0000	2825.1693	15.7500	0.3723	5.4167	1.1667	0.4167	0.0000	0.0059	545.3333	0.1131	0.0128	0.0157	0.0134	0.9119	957	25216	26.3490	left-to-right	bnwikivoyage	wikivoyage	bn	Bangla	bn.wikivoyage.org	Bengali Wikivoyage
335	22038.6667	0.3596	61077.1667	0.2330	0.0074	855.8706	25.7500	0.2045	10.7500	2.0833	1.6667	0.1250	0.0090	746.8333	0.4630	0.2695	0.0353	0.0106	0.8978	1938	17538	9.0495	left-to-right	ffwiki	wikipedia	ff	Fula	ff.wikipedia.org	Fulah Wikipedia
336	59097.7500	0.3918	140883.0000	0.2894	0.0018	4147.2105	14.2500	0.1685	4.0000	1.4167	0.2500	0.0769	0.0409	397.1667	0.0166	0.0187	0.0197	0.0059	0.9238	13468	39059	2.9001	left-to-right	shnwiki	wikipedia	shn	Shan	shn.wikipedia.org	Shan Wikipedia
337	80980.0833	0.6196	224337.7500	0.5669	0.0000	5750.0651	14.0833	0.0300	2.9167	4.2500	0.0000	0.0000	0.0016	2144.7500	0.0020	0.0002	0.0056	0.0084	0.9820	40229	340696	8.4689	left-to-right	huwikibooks	wikibooks	hu	Hungarian	hu.wikibooks.org	Hungarian Wikibooks
338	48528.9167	0.8330	121228.1667	0.7762	0.0000	4313.6815	11.2500	0.1121	4.7500	0.4167	3.5000	0.0000	0.0029	113.8333	0.0725	0.0102	0.1581	0.0242	0.7088	14386	62887	4.3714	left-to-right	swwiktionary	wiktionary	sw	Swahili	sw.wiktionary.org	Swahili Wiktionary
339	81356.5833	0.8593	256517.8333	0.8189	0.0000	8416.1983	9.6667	0.1644	2.8333	0.4167	0.5833	0.0000	0.0013	129.1667	0.1194	0.0168	0.1735	0.0239	0.7905	20475	104947	5.1256	left-to-right	mlwikisource	wikisource	ml	Malayalam	ml.wikisource.org	Malayalam Wikisource
340	83597.2500	0.2335	154302.8333	0.2078	0.0010	5573.1500	15.0000	0.1729	2.6667	2.9167	0.6667	0.0455	0.0701	132.6667	0.3285	0.3260	0.1928	0.0188	0.8462	4027	30436	7.5580	left-to-right	furwiki	wikipedia	fur	Friulian	fur.wikipedia.org	Friulian Wikipedia
341	51843.0000	0.5546	142012.5000	0.3228	0.0020	2948.4171	17.5833	0.1591	4.2500	2.0833	0.9167	0.1111	0.1369	166.5000	0.0611	0.1421	0.0851	0.0285	0.8007	5958	34657	5.8169	right-to-left	ugwiki	wikipedia	ug	Uyghur	ug.wikipedia.org	Uyghur Wikipedia
342	77062.0833	0.4214	182011.7500	0.2984	0.0009	5439.6765	14.1667	0.1071	2.8333	2.5833	0.4167	0.0000	0.1129	78.5833	0.0753	0.1241	0.2195	0.0498	0.7849	7871	49966	6.3481	left-to-right	sewiki	wikipedia	se	Northern Sami	se.wikipedia.org	Northern Sami Wikipedia
343	108037.4167	0.3312	217705.9167	0.3085	0.0005	6514.8191	16.5833	0.1141	2.0000	2.7500	0.3333	0.0370	0.5777	282.4167	0.0269	0.0260	0.0428	0.0207	0.9217	9488	56503	5.9552	left-to-right	pamwiki	wikipedia	pam	Pampanga	pam.wikipedia.org	Pampanga Wikipedia
344	49792.5000	0.8754	129537.2500	0.8071	0.0000	3688.3333	13.5000	0.1170	4.3333	1.5000	0.1667	0.0000	0.0053	423.9167	0.0224	0.0018	0.0336	0.0124	0.8604	7353	152531	20.7441	left-to-right	knwikisource	wikisource	kn	Kannada	kn.wikisource.org	Kannada Wikisource
345	21700.0833	0.4878	81606.5833	0.4123	0.0000	1496.5575	14.5000	0.0411	9.8333	2.1667	2.0833	0.3902	0.0001	626.5833	0.0047	0.0001	0.0359	0.0180	0.7568	9618	109435	11.3781	left-to-right	cawikisource	wikisource	ca	Catalan	ca.wikisource.org	Catalan Wikisource
346	78109.0833	0.8323	219940.4167	0.8477	0.0000	4241.2172	18.4167	0.1218	2.6667	3.0000	0.6667	0.0000	0.0013	326.6667	0.0809	0.6110	0.0806	0.0130	0.9236	2390	21625	9.0481	left-to-right	idwikiquote	wikiquote	id	Indonesian	id.wikiquote.org	Indonesian Wikiquote
347	34659.6667	0.4969	110809.6667	0.3670	0.0000	2908.5035	11.9167	0.0476	6.0000	0.6667	0.5833	0.1111	0.0047	1188.2500	0.0019	0.0000	0.0090	0.0077	0.9412	82576	402307	4.8720	left-to-right	glwiktionary	wiktionary	gl	Galician	gl.wiktionary.org	Galician Wiktionary
348	57695.3333	0.6457	176733.0833	0.6617	0.0083	3023.3362	19.0833	0.4150	3.5833	2.3333	0.6667	0.0488	0.0230	280.0000	0.1943	0.3476	0.1363	0.0580	0.9083	1734	18003	10.3824	left-to-right	omwiki	wikipedia	om	Oromo	om.wikipedia.org	Oromo Wikipedia
349	47427.8333	0.8798	154093.0000	0.7850	0.0000	4703.5868	10.0833	0.1224	4.3333	1.0833	0.0000	0.0000	0.0096	1421.8333	0.0036	0.0004	0.0044	0.0049	0.9438	61675	171115	2.7745	left-to-right	guwikisource	wikisource	gu	Gujarati	gu.wikisource.org	Gujarati Wikisource
350	42312.0833	0.5595	296378.0000	0.1915	0.0000	1637.8871	25.8333	0.1349	4.8333	3.6667	0.7500	0.0102	0.5275	237.0833	0.1933	0.0330	0.0879	0.0580	0.8421	12116	130553	10.7753	left-to-right	eswikinews	wikinews	es	Spanish	es.wikinews.org	Spanish Wikinews
351	71735.6667	0.4260	175406.9167	0.2819	0.0005	4347.6162	16.5000	0.0536	2.8333	1.0833	0.0833	0.0000	0.0535	444.0000	0.0098	0.0492	0.0599	0.0499	0.9469	11305	71582	6.3319	left-to-right	mhrwiki	wikipedia	mhr	Eastern Mari	mhr.wikipedia.org	Eastern Mari Wikipedia
352	40758.7500	0.4322	90376.3333	0.4009	0.0000	2482.7665	16.4167	0.0417	4.9167	1.1667	0.5000	0.0000	0.0000	195.9167	0.0544	0.0774	0.0927	0.0574	0.8408	4272	103489	24.2250	left-to-right	nlwikivoyage	wikivoyage	nl	Dutch	nl.wikivoyage.org	Dutch Wikivoyage
353	124250.4167	0.6122	378796.5833	0.5428	0.0000	12425.0417	10.0000	0.0769	1.5833	1.8333	0.0833	0.0000	0.0002	394.2500	0.0197	0.0027	0.0414	0.0435	0.9532	618891	225854	0.3649	left-to-right	ltwiktionary	wiktionary	lt	Lithuanian	lt.wiktionary.org	Lithuanian Wiktionary
